Site      Inst    Year   MM   DD Jday   hh   mm        #     Conc      LWC     Rain      dBZ       Dm     DMax  Sigma_M    Wx_Code4677
UW       apu30    2015    3   28   87    8   52 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    8   53 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    8   54 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    8   55   35.00000   73.68773    0.00319    0.01726   -2.50303    0.44729    0.57900    0.00215   51
UW       apu30    2015    3   28   87    8   56 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    8   57 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    8   58 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    8   59   74.00000  126.49680    0.00778    0.05799    4.01751    0.53252    0.70800    0.01156   58
UW       apu30    2015    3   28   87    9    0  683.00000 1223.65540    0.07186    0.51525   13.40997    0.52333    0.83600    0.01028   59
UW       apu30    2015    3   28   87    9    1  615.00000 1245.85229    0.05092    0.30691    9.89822    0.45309    0.70800    0.00542   55
UW       apu30    2015    3   28   87    9    2   58.00000  150.78006    0.00297    0.01292   -6.01898    0.34547    0.45000    0.00256   51
UW       apu30    2015    3   28   87    9    3 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9    4 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9    5 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9    6 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9    7 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9    8 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9    9 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   10 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   11 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   12 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   13 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   14 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   15 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   16 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   17 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   18 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   19 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   20 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   21 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   22 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   23 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   24 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   25 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   26 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   27 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   28 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   29   62.00000   81.28877    0.01329    0.14336   11.76563    0.79821    1.09400    0.03640   59
UW       apu30    2015    3   28   87    9   30 1311.00000 1368.07996    0.26505    2.98730   23.91679    0.76207    1.22300    0.01858   63
UW       apu30    2015    3   28   87    9   31 1646.00000 1893.48669    0.32038    3.46804   25.23623    0.76719    1.41600    0.03759   59
UW       apu30    2015    3   28   87    9   32 1186.00000 1557.23401    0.19775    1.99733   21.80443    0.70265    1.09400    0.02560   59
UW       apu30    2015    3   28   87    9   33  850.00000 1139.19141    0.12961    1.28101   19.42515    0.67511    1.09400    0.02259   59
UW       apu30    2015    3   28   87    9   34 1339.00000 1946.26147    0.17174    1.47328   18.92413    0.59708    0.96500    0.01353   59
UW       apu30    2015    3   28   87    9   35  821.00000 1530.95129    0.07405    0.47388   12.07968    0.47458    0.70800    0.00504   55
UW       apu30    2015    3   28   87    9   36  229.00000  576.09180    0.01554    0.07122    2.90212    0.39353    0.45000    0.00410   51
UW       apu30    2015    3   28   87    9   37 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   38 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   39 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   40 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   41 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   42 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   43 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   44 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   45 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   46 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   47 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   48 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   49 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   50 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   51 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   52   17.00000   28.63000    0.00167    0.01238   -3.07531    0.51740    0.70800    0.00976    0
UW       apu30    2015    3   28   87    9   53 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   54 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   55 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   56 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   57 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   58 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    9   59 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10    0 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10    1 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10    2 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10    3 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10    4 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10    5 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10    6 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10    7 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10    8 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10    9 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   10 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   11 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   12 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   13 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   14 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   15 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   16 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   17 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   18 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   19 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   20 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   21 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   22 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   23   50.00000  102.18513    0.00383    0.02239   -1.65516    0.44182    0.57900    0.00537   51
UW       apu30    2015    3   28   87   10   24 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000   51
UW       apu30    2015    3   28   87   10   25 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   26 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   27 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   28   54.00000   72.26543    0.01163    0.12747   11.13109    0.79799    1.09400    0.03351   61
UW       apu30    2015    3   28   87   10   29  688.00000  942.45142    0.12016    1.17945   19.52324    0.70210    0.96500    0.02160   63
UW       apu30    2015    3   28   87   10   30  839.00000 1511.10229    0.08792    0.64299   14.34125    0.52618    0.70800    0.01032   59
UW       apu30    2015    3   28   87   10   31  112.00000  273.09906    0.00887    0.04420    1.57927    0.42399    0.70800    0.00647   51
UW       apu30    2015    3   28   87   10   32 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   33 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   34 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   35 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   36 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   37 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   38 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   39 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   40 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   41 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   42 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   43 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   44 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   45 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   46 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   47 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   48 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   49 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   50 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   10   51 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
